jobId,title,companyId,category,deadline,experience,education,requirements,preferences,salary,jobType,jobLocation,details,jobWebsite,hits,titleImageUrl,detailsImageUrl,bookmarks,createdAt,modifiedAt
389,[순천향대학교 서울병원] 재활의학과 연구원 모집,291,임상연구,2023-08-10 00:00:00,경력 무관,대졸 이상 (4년제),"ㆍMS office 활용 능통자
ㆍ경력 : 무관 (신입도 지원 가능)","ㆍ간호사, 재활치료학 전공자
ㆍ병원 업무 경력자 또는 연구원 경력자",,계약직,서울 용산구 대사관로 59 순천향대학병원(한남동),"[근무조건]
ㆍ근무형태	:	계약직 (산학협력단과 계약)
ㆍ근무일시	:	주 5일(월~금) 8-5시 또는 9-6시
ㆍ복리후생 : 4대 보험 지원, 순천향대학교 병원 직원 혜택 (진료비 감면, 식대 할인)

[접수방법]
ㆍ이메일 접수 (geniuseuni@schmc.ac.kr)
ㆍ메일 제목: ""연구원 지원-이름""으로 보내주시기 바랍니다.
ㆍ제출서류	:	이력서(사진첨부) 및 자기 소개서 1부

 * 면접전형: 서류전형 통과자에 한해 면접일정 개별 통보",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46116680&location=ts&searchword=CRC&searchType=search&paid_fl=n&search_uuid=c548df4a-412f-4758-be58-efa651c1a51f,11.0,,,0.0,2023-07-11 23:59:51,
390,"[뉴트라코어] CRA(임상연구원), 임상PM 모집 공고",292,임상연구,,경력,학력 무관,ㆍ경력 : 경력 1년 ~ 5년,"ㆍ간호학, 수의학과, 임상약학 전공자
ㆍ인체적용시험계획서 개발 해보신 분
ㆍ인체적용시험 개시 경험
ㆍ석사학위 수여자, 해당직무 인턴경력",,정규직,경기 수원시 영통구 법조로 25 광교 SK VIEW Lake (A동 3206호)(하동),"[접수방법]
ㆍ접수방법	:	사람인 입사지원
ㆍ이력서 양식	:	사람인 온라인 이력서
ㆍ제출서류	:	CV(진행하였던 과제 및 연구 관련 경력 기술서), 자기소개서, 학위 및 졸업증명서",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46119223&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=777cd152-29ba-4fc0-b2b6-0427acfc923b,9.0,,,0.0,2023-07-12 18:21:34,
391,보험금 서면심사 경력자 및 신입사원 채용 (광주),261,보험심사,2023-08-10 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)","ㆍ경력 : 신입/경력 1년 이상
(주임, 사원, 대리급)","ㆍ손해사정사 4종, 신체손해사정사
ㆍ해당직무 근무경험",,정규직,광주 북구 제봉로 324 SRB빌딩 4층(중흥동),"※ 후생복지 ※
ㆍ각종 경조금 (결혼, 출산, 돌, 환갑, 조의, 문병위로금)
ㆍ칭찬, 졸업축하 상품권 지급
ㆍ장기근속시상
ㆍ직원추천 시상금
ㆍ캠페인시상, 팀별시상, 월, 분기별시상
ㆍ생일상품권 지급
ㆍ초복삼계탕, 발렌타인데이초콜렛 지급
ㆍ명절선물, 명절상품권 지급(연2회)
ㆍ건강검진

※ 휴가 ※
ㆍ연/월차 휴가
ㆍ경조휴가
ㆍ태아검진 /임신기, 육아기 단축근무
ㆍ출산, 육아휴직, 배우자출산휴가
ㆍ임시공휴일, 대체공휴일, 법정공휴일, 근로자의날

※ 편의시설 ※
ㆍ휴게실
ㆍ탕비실 (냉장고, 냉동고, 전자렌지, 싱크대, 각종 차류, 음료)
ㆍ회의실
ㆍ의약품구비
ㆍ손 소독제 지급
ㆍ책상 개별파티션, 에어컨, 공기청정기

[문의사항]
ㆍ담당자 곽명환 전무이사(인사/기획)
: 02-2175-5001",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46122473&location=ts&searchword=%EB%B3%B4%ED%97%98%EC%8B%AC%EC%82%AC&searchType=search&paid_fl=n&search_uuid=3dbe46c5-4704-468f-aeab-b57bf6b7c427,6.0,,,0.0,2023-07-15 13:06:56,
392,내과 보험심사 청구 선생님 모집합니다.,293,보험심사,2023-08-09 00:00:00,경력,"초대졸 이상 (2, 3년제)",ㆍ경력 : 경력 2년 이상,"ㆍ인근 거주자
ㆍ병원보험심사청구사
ㆍ비트프로그램 사용 경험자",,정규직,경기 김포시 양촌읍 양곡2로 50 아름터프라자3층,ㆍ담당자 행정부장(관리부) : 031-983-8818,https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46105292&location=ts&searchword=%EB%B3%B4%ED%97%98%EC%8B%AC%EC%82%AC&searchType=search&paid_fl=n&search_uuid=612055b9-c80d-4d23-a908-6682fda43f0e,6.0,,,0.0,2023-07-15 13:11:42,
393,[포천 진요양병원] 보험심사청구 구인,294,보험심사,2023-08-09 00:00:00,경력,"초대졸 이상 (2, 3년제)","ㆍ경력 : 경력(년수무관) (주임, 사원급)",ㆍ보건의료정보관리사,,정규직,경기 포천시 소흘읍 송우리 송우로 80,ㆍ연락처 : 031-544-7701,https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46111457&location=ts&searchword=%EB%B3%B4%ED%97%98%EC%8B%AC%EC%82%AC&searchType=search&paid_fl=n&search_uuid=612055b9-c80d-4d23-a908-6682fda43f0e,5.0,,,0.0,2023-07-15 13:15:28,
394,[세명병원] 보험심사팀 간호사 채용,295,보험심사,2023-08-11 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)",ㆍ경력 : 신입 / 경력 우대,"ㆍ간호학
ㆍ해당직무 근무경험",,정규직,경북 경산시 중방동 848-4,ㆍ담당자 박진희(경영지원과) : 053-819-8352,https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46128498&location=ts&searchword=%EB%B3%B4%ED%97%98%EC%8B%AC%EC%82%AC&searchType=search&paid_fl=n&search_uuid=6bfba4aa-7452-46d9-bf85-80e663860302,10.0,,,0.0,2023-07-15 13:25:38,
395,[비에스 종합병원] 보험심사팀 정규직 채용,296,보험심사,2023-08-11 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)",ㆍ경력 : 무관(신입도 지원 가능) (팀원급),"ㆍ보험심사간호사
ㆍ해당 직무 경험자 우대
ㆍ보훈대상자, 인근거주자, 보험심사 경력자",,정규직,인천 강화군 강화읍 충렬사로 31,"[복리후생]
ㆍ1일 3식 무료 식사 제공
ㆍ우수 사원 표창
ㆍ퇴직 연금
ㆍ기숙사 운영
ㆍ사내 리조트 회원권
ㆍ기숙사 내 복지 공간 (카페, 피트니스)
ㆍ관내 셔틀 버스 운행
ㆍ팀별 정기 회식 지원
ㆍ각종 사내 동아리 운영

[문의사항]
ㆍ담당자 채용 담당(인사팀) : 032-290-0323",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46124969&location=ts&searchword=%EB%B3%B4%ED%97%98%EC%8B%AC%EC%82%AC&searchType=search&paid_fl=n&search_uuid=6bfba4aa-7452-46d9-bf85-80e663860302,7.0,,,0.0,2023-07-15 17:38:37,
396,[동국대학교 일산병원] 보험심사팀 정규직(경력 간호사) 채용 공고,260,보험심사,2023-07-19 00:00:00,경력,"초대졸 이상 (2, 3년제)","ㆍ경력 : 경력 3년 이상
ㆍ간호사
ㆍ보험심사관리사 1급",,,정규직,경기 고양시 일산동구 식사동 동국대학교 일산병원,,https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46141081&location=ts&searchword=%EB%B3%B4%ED%97%98%EC%8B%AC%EC%82%AC&searchType=search&paid_fl=n&search_uuid=07a95eea-9bc0-4318-a43b-692c2646f63e,12.0,,,0.0,2023-07-15 17:41:02,
397,[PMC박병원] 보험심사팀 경력직 채용,297,보험심사,2023-08-12 00:00:00,경력,"초대졸 이상 (2, 3년제)","ㆍ경력 : 경력 1년 이상 (사원급)
ㆍ인근거주자
ㆍ해당직무 근무경험",ㆍ보험심사관리사 2급,,정규직,경기 평택시 송탄로 33,"ㆍ근무일시	: 토 격주근무
    - (월~금) 08:30~17:30
    - (토) 08:30~13:30",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46141040&location=ts&searchword=%EB%B3%B4%ED%97%98%EC%8B%AC%EC%82%AC&searchType=search&paid_fl=n&search_uuid=07a95eea-9bc0-4318-a43b-692c2646f63e,4.0,,,0.0,2023-07-15 17:46:18,
398,[W병원] 보험심사과 경력자 모집,298,보험심사,,경력,"초대졸 이상 (2, 3년제)",ㆍ경력 : 경력 2년 이상,"ㆍ의무기록사
ㆍ국가유공자, 보훈대상자",,계약직,대구 달서구 달구벌대로 1632 더블유병원,ㆍ담당자 사무국(총무과) : 053-550-5595,https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46145827&location=ts&searchword=%EB%B3%B4%ED%97%98%EC%8B%AC%EC%82%AC&searchType=search&paid_fl=n&search_uuid=d2afb277-5932-4e46-8a52-30046d6b9117,14.0,,,0.0,2023-07-15 17:57:42,
399,[테일러메이드 골프볼 코리아] 보건관리자 모집 (경력),299,보건관리자,2023-09-09 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)","ㆍ간호사 면허증 보유자
ㆍ보건관리자 자격증 보유 필수
ㆍ보건관리자 경력 3~5년 이상 보유자","ㆍ사업장 유해/위험 요인 관리 경험자
ㆍ산업안전기사, 대기환경기사, 산업기사 자격증 보유자 우대",,정규직,충북 청주시 흥덕구 송정동 공단로 98번길 97,,https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46117205&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e72aeedd-5d13-49a2-a090-8c768b7bb3d7,11.0,,https://talliapp.com/image?num_images=447,0.0,2023-07-15 20:52:21,
400,[자이언트스텝] 안전보건팀 보건관리자 채용,300,보건관리자,2023-09-09 00:00:00,경력 무관,대졸 이상 (4년제),"ㆍ경력 : 신입/경력 1년 이상
ㆍ다음 중 하나 이상의 요건을 충족하는 자
    1. 의료법에 따른 간호사
    2. 국가기술자격법에 따른 산업위생산업기사 이상 자격 취득자
    3. 전문대학 이상 졸업자로 산업보건 또는 산업위생 분야 학위 취득자",,,정규직,서울 강남구 논현2동 90-4,"[담당업무]
ㆍ안전보건 및 관련 법령(산업안전보건법, 중대재해처벌법 등)이 정한 업무 적용 및 운영
ㆍ전사 보건관리 계획 및 실행
​ㆍ전사 보건진단 및 이행 상황 모니터링
ㆍ물질안전보건자료, 보건과 관련한 보호구 등 검토 및 게시, 비치
ㆍ보건교육 자료 작성 및 교육 수행
ㆍ근로자 건강 증진 계획 수립 및 모니터링",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46121732&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e72aeedd-5d13-49a2-a090-8c768b7bb3d7,15.0,,,0.0,2023-07-15 20:58:29,
401,[화성산업] 대구지역 건설현장 보건관리자 계약직 채용,301,보건관리자,2023-08-10 00:00:00,경력,"초대졸 이상 (2, 3년제)",ㆍ경력 : 경력 2년 이상,"ㆍ간호사
ㆍ산업위생관리기사
ㆍ대기환경기사",,계약직,대구 달성군 가창면 가창로 1040,ㆍ담당자 최상진 과장(안전팀) : 053-760-3412,https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46123867&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e72aeedd-5d13-49a2-a090-8c768b7bb3d7,3.0,,,0.0,2023-07-15 21:58:50,
402,[코오롱글로벌] 세종6-4생활권 보건관리자 신입/경력,90,보건관리자,2023-08-10 00:00:00,경력 무관,학력 무관,"이런 분을 찾고 있어요
ㆍ보건 및 안전 분야에서의 경력 보유
ㆍ관련 학위 소지자 우대
ㆍ보건관리자 자격증 소지
ㆍ적극적이고 책임감 있는 태도
ㆍ진취적인 문제 해결 능력","이런 분이면 더 좋아요
ㆍ건설 현장 경험 보유자
ㆍ관련 분야에서의 특별한 전문성 보유
ㆍ장기근속 의사
ㆍ업무에 대한 열정과 헌신",,계약직,세종 해밀3로 43 스카이드림(해밀동),"함께 할 업무에요
ㆍ보건·안전관리 계획 수립 및 운영
ㆍ사고 및 질병 예방을 위한 교육 및 훈련 계획 지도
ㆍ현장에서의 안전보건관리규정 준수
ㆍ건강진단 및 질환 예방을 위한 프로그램 운영
ㆍ근로자의 건강 및 안전 상담 제공

[문의사항]
ㆍ연락처 : 010-6375-8610",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46120914&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=e72aeedd-5d13-49a2-a090-8c768b7bb3d7,4.0,,,0.0,2023-07-15 22:01:23,
403,[파인건설] 보건관리자 채용,302,보건관리자,2023-08-10 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)",ㆍ경력 : 무관 (신입도 지원 가능),,,계약직,경남 사천시 정동면 예수리 817-6,,https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46116932&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=4df9a6b6-5152-4ac6-a703-e45d23c29d0b,4.0,,,0.0,2023-07-15 22:04:31,
404,[공주대학교 산학협력단] 보건관리자(정규직 트랙) 채용 공고,303,보건관리자,2023-07-20 00:00:00,경력 무관,대졸 이상 (4년제),"ㆍ산업안전보건법 시행령 별표 6에 따른 자격 보유자
ㆍ학력: 대졸 이상 (졸업예정자 가능)
ㆍ경력: 경력 무관","ㆍ컴퓨터활용능력 우수자
ㆍ문서작성 우수자
ㆍ유관업무 경력자
ㆍ국가(공공)기관 출신자
ㆍ즉시 출근 가능자
ㆍ관련 자격증 보유자","연봉 3,100 만원 (주 40시간)",계약직,충남 공주시 공주대학로 56 공주대학교 산학연구관(신관동),"■ 담당업무
ㆍ산업안전보건법 시행령 제22조에 해당하는 업무 등
ㆍ기타 산학협력단 업무분장에 의한 사항

■ 전형절차
ㆍ서류접수: 2023. 7. 11.(화) ~ 2023. 7. 20(목) 18:00까지
ㆍ서류전형: 2022. 7. 24.(월)
ㆍ면접전형: 2023. 7. 27.(목)
ㆍ최종합격: 2023. 7. 28.(금)
 * 면접일정은 내부사정에 따라 변경될 수 있고, 변경된 일정은 추후 개별 통보 예정

■ 지원방법
ㆍ이메일(kimjhkim@kongju.ac.kr)
ㆍ방문 및 우편접수 가능
 * 자세한 지원방법은 공고문 참조

■ 기타사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있음
ㆍ반드시 메일 제목 및 파일명은 [공주대학교 산학협력단 신규채용 응시(성명: 김○○)]으로 기재
 * 전혀 다른 제목으로 지원 시 바이러스 감염 위험 등으로 접수하지 않음

■ 문의사항
ㆍ연락처 : 041-850-0515",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46124497&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=4df9a6b6-5152-4ac6-a703-e45d23c29d0b,10.0,,,0.0,2023-07-15 22:11:18,
405,[부민병원] 총무팀(보건관리실) 보건관리자(육아휴직대체) 모집,305,보건관리자,2023-08-11 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)","ㆍ경력 : 무관 (신입도 지원 가능)
ㆍ간호사 면허증 소지자","ㆍ보훈대상자
ㆍ보건관리 경력 우대
ㆍ문서작성 우수자",,계약직,부산 북구 덕천1동 380-4,ㆍ연락처 : 051-330-3096,https://buminhr.recruiter.co.kr/app/jobnotice/view?systemKindCode=MRS2&jobnoticeSn=150316,3.0,,,0.0,2023-07-15 22:20:23,
406,[동광종합토건] 건설안전부(보건관리자) 신입 및 경력 직원 모집,306,보건관리자,2023-07-23 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)","ㆍ신입 및 1년 이상 경력자
ㆍ관련 자격증 소지자 (산업위생관리(산업)기사, 인간공학기사, 대기환경(산업)기사, 간호사 외)
ㆍ경기도 가평 근무 가능자","ㆍ보건관리 경력자 우대
ㆍ외국어 가능자 우대",회사 내규에 따름 (희망 연봉 기재),정규직,경기 가평군 설악면 신천리 산 45-1,"[복리후생]
ㆍ연금·보험 : 국민연금, 고용보험, 산재보험, 건강보험, 퇴직연금
ㆍ휴무·휴가 : 연차, 월차, 정기휴가, 경조휴가, 반차, 노동절 휴무
ㆍ보상제도 : 각종 격조금 지원, 장기근속자 포상, 우수사원 포상, 본인 의료비 지원, 교육비 지원, 가족수당, 명절 귀향비 지급, 기념선물 지급, 성과급 계열사 제품 할인
ㆍ교육,연수 : 해외 연수 지원
ㆍ생활 편의 : 건강검진, 근무복 지급, 휴양시설 지원, 식비지원

[문의사항]
ㆍ연락처 : 02-3660-3000",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46125177&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=a4a9bb6b-2b7c-432a-bfc9-2f739f737dc8,6.0,,,0.0,2023-07-15 22:28:22,
407,[아시아첨가제] 안전보건관리자 신입 및 경력 채용,307,보건관리자,2023-08-11 00:00:00,경력 무관,대졸 이상 (4년제),"ㆍ경력 : 무관(신입도 지원 가능) (사원급)
ㆍ경력직의 경우 연봉 협의
ㆍ남성의 경우 병역필 또는 면제자","ㆍ화학공학, 화학
ㆍ영어 가능자",,정규직,경기 평택시 세교산단로22번길 21,"[담당업무]
ㆍ안전관리계획서 수립 및 이행 관리
ㆍ안전업무 및 PSM 절차서 등의 문서 관리
ㆍ안전관리
ㆍ근로자의 건강 관리 및 건강진단 계획의 수립 및 이행 관리

[문의사항]
ㆍ담당자 김기현(인사총무) : 031-650-2018",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46132249&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ed4542e2-34ed-4ccf-87ba-6fc50a033f40,9.0,,,0.0,2023-07-15 22:33:35,
408,[상진기업] 안전보건관리자 경력직 채용,308,보건관리자,2023-09-10 00:00:00,경력,"초대졸 이상 (2, 3년제)","ㆍ경력 : 경력 3~7년 (팀원급)
ㆍ소방안전관리자2급
ㆍ운전 가능자, 차량 소지자
ㆍ해당직무 근무경험","ㆍ공학계열
ㆍ산업안전관리기사
ㆍ컴퓨터활용능력 우수, 인근거주자, 문서작성 우수자",,정규직,경기 안성시 공단1로 122 상진기업(주),"[업무내용]
ㆍ안전보건위생 총괄업무 (대행사 있음)
ㆍ인사총무업무 보조 (근태정리, 회의준비, 자판기, 소방업무, 작업복 등 관리)",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46127206&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ed4542e2-34ed-4ccf-87ba-6fc50a033f40,3.0,,,0.0,2023-07-15 22:40:57,
409,[협성종합건업] 건설현장 보건관리자 정규직 채용 공고,309,보건관리자,2023-08-12 00:00:00,경력 무관,학력 무관,"ㆍ경력 : 무관 (신입도 지원 가능)
ㆍ관련학과 자격증 소지 필수","ㆍ간호학 관련 전공자 우대
ㆍ해당직무 근무경력자 우대",,정규직,부산 동구 중앙대로 360,,https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46134737&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=b1259175-6494-464b-9086-1dabd383d840,5.0,,,0.0,2023-07-15 22:46:19,
410,[서진건설] 건설현장 보건관리자 채용 공고,310,보건관리자,,경력 무관,"초대졸 이상 (2, 3년제)","ㆍ경력 : 무관 (신입도 지원 가능)
ㆍ간호사/산업위생기사","ㆍ산업보건지도사
ㆍ건설업 해당경력 유경험자",,정규직,충남 보령시 동대동 389-1,ㆍ연락처 : 062-382-9025,https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46137010&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=9294cba9-7a31-44c2-ac28-cf05fbb4dba9,2.0,,,0.0,2023-07-15 22:50:24,
411,[쿠팡] 본사 안전보건 관리 및 기획 담당자,311,보건관리자,2023-08-12 00:00:00,경력,대졸 이상 (4년제),ㆍ경력 : 경력 4년 이상,,,정규직,서울 송파구 송파대로 570(신천동),,https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46137756&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=9294cba9-7a31-44c2-ac28-cf05fbb4dba9,25.0,,,0.0,2023-07-15 22:52:49,
412,[두손건설] 서초동 현장 보건관리자 채용,163,보건관리자,2023-08-13 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)","ㆍ관련자격자 보유 필수
(아래 중 1가지 필수 보유)
1. 의료법에 의한 간호사
2. 법 제52조의 제2항에 의한 산업보건지도사
3. 국가기술자격법에 의해 산업위생관리사 또는 대기 환경산업기사 자격증 취득한 사람
4. 국가기술자격법에 의해 인간공학 기사 이상의 자격을 취득한 사람
5. 고등교육법에 의해 전문대학 이상의 학교에서 산업위생 분야학과 또는 산업보건학과를 졸업한 사람","ㆍ관련학과 졸업자
ㆍ인근 지역 거주자
ㆍ경력자 우대",,계약직,서울 서초구 서초동 1593-13,"[담당업무]
ㆍ현장 내 보건관리 전반
ㆍ산업안전보건법 제/개정 검토, 법정보건관리업무, 전염성 질환 예방대책 및 대응방안 수립
ㆍ보건교육 계획 수립 및 운영, 관련규정 및 지침수립 등

[문의사항]
ㆍ담당자 손성현 : 032-819-5581",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46149194&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=8aa95f7f-39f2-4f0d-9ce2-bd729f4b6bc8,15.0,,,0.0,2023-07-15 22:56:15,
413,[유니락] 안전보건관리자 채용,312,보건관리자,2023-09-12 00:00:00,경력 무관,학력 무관,ㆍ경력 : 무관 (신입도 지원 가능),"ㆍ산업안전산업기사, 산업안전기사",,정규직,경기 안산시 단원구 시화호수로 937(목내동),,https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46147255&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=8aa95f7f-39f2-4f0d-9ce2-bd729f4b6bc8,18.0,,,0.0,2023-07-15 22:59:55,
414,[중앙의료재단 중앙병원] 보건(간호사) 관리자 채용,14,보건관리자,2023-08-13 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)","ㆍ경력 : 무관 (신입도 지원 가능)
ㆍ간호사 면허증 소지자",,,정규직,제주 제주시 월랑로 91 중앙병원(이호이동),ㆍ연락처 : 064-786-7890,https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46149393&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=d4e52cfc-b95c-433b-a8c0-dfe55bf3fcf7,23.0,,,0.0,2023-07-15 23:01:22,
415,[온종합병원] 보험심사팀(경력직) 모집,259,보험심사,2023-07-30 00:00:00,경력,학력 무관,,"ㆍ해당직무 경력자 우대
ㆍ경력에 따른 연봉 협상
ㆍ보훈대상자 및 장애인의 경우 관련법에 의하여 우대합니다.",,계약직,부산 부산진구 가야대로 721 온병원(당감동),"■ 온종합병원만의 특별한 직원복리후생
1. 진료비 전액 감면혜택(온종합병원, 정근안과병원)
2. 환자소개 인센티브 지급
3. 직원식당 무료 이용
4. 기숙사 무료제공(3교대 근무자에 한함)
5. 병동교대근무 근속자 및 친절직원 해외연수
6. 전직원 여름수련회 & 체육대회
7. 동아리활동 특별지원
8. 해외의료봉사 참여(그린닥터스 주관)
9. 생일선물, 경조휴가 및 경조금 지급
10. 직원상조회 운영
11. 온리조트(해운대 달맞이, 백운포) 운영
12. 온장학재단 혜택부여(예정)

■ 접수방법
ㆍ이메일 : onhospital@hanmail.net
ㆍ이메일 제목을 ""보험심사팀 지원자 000"" 로 작성하여 보내주십시오.​

■ 문의사항
ㆍ담당자 인사담당자(총무인사팀) : 051-607-0134",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46151394&location=ts&searchword=%EB%B3%B4%ED%97%98%EC%8B%AC%EC%82%AC&searchType=search&paid_fl=n&search_uuid=8d8d5b98-0984-4634-bf12-f136f7f398bd,12.0,,,0.0,2023-07-15 23:07:39,
416,[젠큐릭스] CRA 우수인재 모집,203,임상연구,2023-08-12 00:00:00,경력 무관,대졸 이상 (4년제),"ㆍ경력 : 신입, 경력 무관
ㆍ전공 : 생물학, 생명공학, 의과학, 약학, 간호학 등 생명 관련 학과
ㆍ임상 연구와 관련된 이해
ㆍ원활한 대인관계 능력
ㆍ의료 관련 지식 보유","ㆍGCP 교육 및 임상시험모니터요원 관련 교육 이수자
ㆍ임상시험 종사자 교육 이수자",,정규직,서울 구로구 디지털로 243 지하이시티 15층(구로동),,https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46136594&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=6cf89691-6371-46fa-9df4-24eb6948b042,10.0,,https://talliapp.com/image?num_images=461,0.0,2023-07-16 22:13:40,
417,[서울대학교병원/강북삼성병원] 재활의학과 연구간호사 모집,1,임상연구,2023-08-12 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)","ㆍ경력 : 무관(신입도 지원 가능)
(연구원, 사원, 팀원급)",,월급 250 만원 (주 40시간),계약직,서울 종로구 대학로 101,"기본 근무지는 강북삼성병원 재활의학과이나, 주 1~2회 서울대병원 재활의학과에서 근무할 수 있습니다.

[담당업무]
ㆍ임상시험 연구 신체기능평가 등 연구 수행
ㆍ임상시험 참여자 관리
ㆍ재활 운동 교육 중재 시행
ㆍ임상 연구 문서 작성 및 관리 

[유의사항]
ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.
ㆍ서울대병원/강북삼성병원 채용공고가 아니며, 개인교수 연구실 개별 채용공고입니다.",https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=46136050&location=ts&searchword=CRC&searchType=search&paid_fl=n&search_uuid=c2c602a6-61fc-442d-843f-39a833188ffe,16.0,,,0.0,2023-07-16 22:25:29,
